Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Arborstone Storage,Independent,Arborstone Storage,,,,TX,,35.843193,-96.0145909,918-366-8272,,https://www.arborstonestoragemounds.com/,,,self-storage,B,55,
Columbia Mini Storage,Chain,Columbia Mini Storage,Brazoria,,,TX,,29.1469173,-95.6562578,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Montgomery,Aldine Westfield Road,Spring,TX,77386,30.1383371,-95.4004668,,,,,,self-storage,C,0,No website found; Chain-managed
Click Storage,Independent,Click Storage,,West 151st Street South,,OK,,35.9444162,-96.029831,918-321-9872,,,,,self-storage,C,40,
Self Storage,Independent,Self Storage,,South Union Place West,Glenpool,OK,74033,35.9662946,-96.012777,,,,,,self-storage,C,15,No website found
Salado Eagle Storage,Independent,Salado Eagle Storage,Bell,Blackberry Road,,TX,76571,30.9527145,-97.4940001,254-328-1234,,https://www.saladoeaglestorage.com/,,,self-storage,B,55,
Dun Deal Storage,Independent,Dun Deal Storage,Williamson,Williams Drive,Georgetown,TX,78633,30.7081245,-97.7567232,,,,,,self-storage,C,15,No website found
The Attic Self-Storage,Independent,The Attic Self-Storage,Dallas,Inwood Road,Addison,TX,75001,32.9525697,-96.830675,,,https://www.theatticstorage.com/,,,self-storage,C,40,
Public Storage,Chain,Public Storage,Tarrant,Benbrook Boulevard,,TX,,32.6830403,-97.4627155,817-507-4851,,https://www.publicstorage.com/self-storage-tx-benbrook/5975.html,,,self-storage,C,5,Chain-managed
My Garage Self Storage,Independent,My Garage Self Storage,Bell,South 31st Street,Temple,TX,76502,31.0553087,-97.3752928,,,https://www.mygarageselfstorage.com/locations/temple-tx-76502,,,self-storage,C,40,
Self Storage,Independent,Self Storage,,South 33rd Avenue West,Tulsa,OK,74107,36.0801885,-96.0299386,,,,,,self-storage,C,15,No website found
Cedar Ridge South 75 Storage,Independent,Cedar Ridge South 75 Storage,,South Union Avenue West,Jenks,OK,74037,36.0339258,-96.0112328,,,,,,self-storage,C,15,No website found
Southpark Self Storage,Independent,Southpark Self Storage,Bell,South 31st Street,Temple,TX,76502,31.0551275,-97.3742982,,,https://southparkselfstorage.com,,,self-storage,C,40,
Watson & Taylor Self Storage,Independent,Watson & Taylor Self Storage,Dallas,Belt Line Road,Addison,TX,75001,32.9555774,-96.8455081,,,,,,self-storage,C,15,No website found
Affordable Storage,Independent,Affordable Storage,Wood,,,TX,,32.7956824,-95.4191712,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,South 129th Avenue East,Tulsa,OK,74134,36.117157,-95.8328991,,,,,,self-storage,C,15,No website found
Rucker Storage,Independent,Rucker Storage,Wood,,,TX,,32.5987139,-95.2071523,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Collin,South Ferguson Parkway,Anna,TX,75409,33.3460318,-96.5674535,469-425-5194,,https://www.extraspace.com/storage/facilities/us/texas/anna/4245/,,,climate-controlled,C,5,Chain-managed
Georgetown Storage Space,Independent,Georgetown Storage Space,Williamson,Ronald W Reagan Boulevard,Georgetown,TX,78633,30.722571,-97.8366353,,,,,,self-storage,C,15,No website found
Store It All,Independent,Store It All,Dallas,Samuell Boulevard,Mesquite,TX,75149,32.791948,-96.6593001,945-351-1054,,https://www.storeitallstorage.com/self-storage/tx/mesquite/samuell-blvd,,,self-storage,B,55,
U-Haul Move & Store,Chain,U-Haul Move & Store,Harris,West Grand Parkway North,,TX,77493,29.7980407,-95.7773153,,,https://www.uhaul.com/,,,self-storage,C,0,Chain-managed
Stor Self Storage,Independent,Stor Self Storage,Bexar,,,TX,,29.6316725,-98.4939056,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Harris,Shepherd Drive,Houston,TX,77007,29.7722329,-95.4092425,346-444-8837,,,,,self-storage,C,0,Chain-managed
Mini Storage,Chain,Mini Storage,,,,TX,,34.1723319,-97.257375,,,,,,self-storage,C,0,No website found; Chain-managed
EZ Mini Storage,Chain,EZ Mini Storage,,,,TX,,34.1732484,-97.2286338,,,,,,self-storage,C,0,No website found; Chain-managed
Lone Grove Self Storage,Independent,Lone Grove Self Storage,,,,TX,,34.1733139,-97.2258416,,,,,,self-storage,C,15,No website found
Neighbor Self Storage,Independent,Neighbor Self Storage,Collin,Grace Street,Frisco,TX,75034,33.1485146,-96.8360581,469-218-9710,,,,,self-storage,C,40,
Neighbor Self Storage,Independent,Neighbor Self Storage,Travis,South Lakeline Boulevard,Cedar Park,TX,78613,30.4839231,-97.8326193,737-225-6790,,,,,self-storage,C,40,
Neighbor Self Storage,Independent,Neighbor Self Storage,Dallas,Blackburn Street,Dallas,TX,75204,32.8110302,-96.7994627,469-281-5942,,,,,self-storage,C,40,
Neighbor Car Storage,Independent,Neighbor Car Storage,Tarrant,East Debbie Lane,Mansfield,TX,76063,32.6103307,-97.1100747,817-330-4522,,,,,self-storage,C,40,
Neighbor Self Storage,Independent,Neighbor Self Storage,Dallas,Wittington Place,Farmers Branch,TX,75234,32.9174696,-96.9087437,469-300-3371,,,,,self-storage,C,40,
Neighbor Self Storage,Independent,Neighbor Self Storage,Travis,Bartons Bluff Lane,Austin,TX,78746,30.2563548,-97.795923,737-250-7378,,,,,self-storage,C,40,
Neighbor Self Storage,Independent,Neighbor Self Storage,Collin,Frisco Street,Frisco,TX,75034,33.1521108,-96.8313757,469-285-7255,,,,,self-storage,C,40,
Neighbor Self Storage,Independent,Neighbor Self Storage,Dallas,Vitruvian Way,Addison,TX,75001,32.9360681,-96.8512767,469-402-3954,,,,,self-storage,C,40,
Neighbor Self Storage,Independent,Neighbor Self Storage,Dallas,Vitruvian Way,Addison,TX,75001,32.9369579,-96.8487919,469-218-6605,,,,,self-storage,C,40,
Self Storage,Independent,Self Storage,,South Memorial Drive East,Tulsa,OK,74112,36.1453114,-95.8880148,,,,,,self-storage,C,15,No website found
Spartan Storage & Mail,Independent,Spartan Storage & Mail,,South Memorial Drive East,Bixby,OK,74008,35.9860586,-95.8862026,,,,,,self-storage,C,15,No website found
Pods,Independent,Pods,Potter,Southeast 3rd Avenue,Amarillo,TX,79104,35.2078647,-101.7972133,806-412-0886,,,,,self-storage,C,40,
Mingo Discount Storage,Independent,Mingo Discount Storage,,South Mingo Road East,Tulsa,OK,74146,36.0843919,-95.8689915,,,https://www.mingodiscountstorage.com/,,,self-storage,C,40,
Self Storage,Independent,Self Storage,,South 82nd Avenue East,Bixby,OK,74008,35.9495383,-95.885585,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,Potter,Lowes Lane,Amarillo,TX,79106,35.2112669,-101.9092756,806-375-4742,,,,,self-storage,C,40,
X-15 Storage,Independent,X-15 Storage,Jasper,,,TX,,30.8932917,-93.9931335,,,,,,self-storage,C,15,No website found
McDonald's Storage,Independent,McDonald's Storage,Jasper,,,TX,,30.8976011,-93.9938756,,,,,,self-storage,C,15,No website found
American Self Storage,Independent,American Self Storage,Hill,,,TX,,31.9639908,-97.3248713,,,,,,self-storage,C,15,No website found
Iron Self Storage,Independent,Iron Self Storage,,South Braden Avenue East,Tulsa,OK,74135,36.0905679,-95.9202462,918-383-8891,,,,,self-storage,C,40,
24/7 Storage,Independent,24/7 Storage,Tarrant,,,TX,,32.6136187,-97.3210249,,,,,,self-storage,C,15,No website found
South Park Storage,Independent,South Park Storage,,,,TX,,36.0064419,-95.8859298,918-369-1414,,,,,self-storage,C,40,
Storage Center,Independent,Storage Center,,,,TX,,35.3612679,-94.372481,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,East Skelly Drive South,Tulsa,OK,74145,36.1110557,-95.8986925,,,,,,self-storage,C,15,No website found
Morningstar Storage,Independent,Morningstar Storage,Travis,,,TX,,30.3960446,-97.9170289,,,,,,self-storage,C,15,No website found
Storage Star,Independent,Storage Star,Travis,,,TX,,30.433437,-97.8403966,,,,,,self-storage,C,15,No website found
Shield Storage,Independent,Shield Storage,,Calle de Las Lomas,Bernalillo,NM,87004,35.3112883,-106.5808487,505-867-8673,,,,,self-storage,C,40,
Pods,Independent,Pods,Jefferson,,,TX,,30.0448321,-94.1515153,,,,,,self-storage,C,15,No website found
Blue Agave Economy RV & Mini Storage,Chain,Blue Agave Economy RV & Mini Storage,Williamson,Bonett Lane,Georgetown,TX,78633,30.730219,-97.6834777,,,,,,self-storage,C,0,No website found; Chain-managed
La Soto Storage,Independent,La Soto Storage,Dallas,,,TX,,32.6121679,-96.8219239,,,,,,self-storage,C,15,No website found
A-RV Storage,Independent,A-RV Storage,Johnson,,,TX,,32.4780411,-97.2764423,,,,,,self-storage,C,15,No website found
AAA Boat & RV Storage,Independent,AAA Boat & RV Storage,,,,TX,,35.4154157,-97.3165861,,,,,,self-storage,C,15,No website found
Dale Brown's Storage,Independent,Dale Brown's Storage,,,,TX,,35.4513849,-94.761096,,,,,,self-storage,C,15,No website found
Addison Airport Storage by Southern Star,Independent,Addison Airport Storage by Southern Star,Dallas,Glenn Curtiss Drive,Addison,TX,75001,32.9702017,-96.8335879,,,,,,self-storage,C,15,No website found
River Rd Self Storage,Independent,River Rd Self Storage,Potter,Valley Avenue,Amarillo,TX,79108,35.2615116,-101.83084,806-359-4192,,,,,self-storage,C,40,
Attic Storage,Independent,Attic Storage,,South Memorial Drive East,Bixby,OK,74008,35.9316664,-95.8860567,,,https://www.attic-storage.com/15805-s-memorial-dr-bixby-ok-74008,,,self-storage,C,40,
Quad Wolf Mini Storage,Chain,Quad Wolf Mini Storage,Potter,North Western Street,Amarillo,TX,79106,35.2310666,-101.8833273,806-342-4800,,,,,self-storage,C,0,Chain-managed
Securlock Storage,Independent,Securlock Storage,Denton,,,TX,,33.0051103,-96.981805,972-315-5000,,,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,Tarrant,South Crowley Road,Crowley,TX,76036,32.5696953,-97.3524649,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Denton,Gazebo Street,,TX,,33.2219734,-96.9223972,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,,South Santa Fe Avenue,Moore,OK,73160,35.3070829,-97.5107864,,,,,,self-storage,C,0,No website found; Chain-managed
10 Federal Storage,Independent,10 Federal Storage,Johnson,,,TX,,32.5016863,-97.2916518,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Potter,Southwest 6th Avenue,Amarillo,TX,79106,35.2112453,-101.8614161,806-373-4488,,,,,self-storage,C,0,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,,Northwest 62nd Street,Oklahoma City,OK,73112,35.5333903,-97.5641685,+1 405 406 1914;+1 877 217 1602,,https://www.extraspace.com/storage/facilities/us/oklahoma/oklahoma_city/,,,self-storage,C,5,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Denton,Denton Tap Road,,TX,,32.9975857,-96.9942458,,,,,,self-storage,C,0,No website found; Chain-managed
Oasis Rv Boat Storage,Independent,Oasis Rv Boat Storage,Williamson,County Road 234,Georgetown,TX,78633,30.7385117,-97.6641677,,,,,,self-storage,C,15,No website found
T & J Storage,Independent,T & J Storage,Williamson,County Road 147,Georgetown,TX,78633,30.7419604,-97.672719,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Collin,West Frontier Parkway,,TX,,33.2637037,-96.7979491,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Collin,North Hardin Boulevard,,TX,,33.2120028,-96.6613907,,,,,,self-storage,C,0,No website found; Chain-managed
Metro Self Storage,Independent,Metro Self Storage,Nueces,South Staples Street,Corpus Christi,TX,78413,27.6839437,-97.3843613,361-288-3470,,https://www.metrostorage.com/self_storage/Corpus_Christi_TX/zip_78413/metro_self_storage/3907,,,self-storage,B,55,
My Storage,Independent,My Storage,Harris,,,TX,,29.9372725,-95.4496279,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Dallas,Old Denton Road,,TX,,32.9791668,-96.9092807,,,,,,self-storage,C,0,No website found; Chain-managed
"Document Shredding & Storage, Ltd.",Independent,"Document Shredding & Storage, Ltd.",Randall,Southwest 45th Avenue,Amarillo,TX,79110,35.1632722,-101.8688019,866-381-6611,,,,,self-storage,C,40,
SpareBox Storage,Independent,SpareBox Storage,Randall,South Georgia Street,Amarillo,TX,79110,35.1624852,-101.8668741,,,,,,self-storage,C,15,No website found
Pecan View Storage,Independent,Pecan View Storage,Williamson,FM 487,Florence,TX,76527,30.8453659,-97.7794594,,,,,,self-storage,C,15,No website found
Spicewood Super Storage,Independent,Spicewood Super Storage,Burnet,East State Highway 71,Spicewood,TX,78669,30.46102,-98.1573569,830-220-4616,,,,,self-storage,C,40,
Spicewood 71 Self-Storage,Independent,Spicewood 71 Self-Storage,Burnet,East State Highway 71,Spicewood,TX,78669,30.4775331,-98.1895309,,,,,,self-storage,C,15,No website found
Easy Stop Storage,Independent,Easy Stop Storage,Randall,South Washington Street,Amarillo,TX,79110,35.1575701,-101.8479939,806-372-3171,,,,,self-storage,C,40,
Del Rio Self Storage,Independent,Del Rio Self Storage,Val Verde,,,TX,,29.3675242,-100.8200661,,,,,,self-storage,C,15,No website found
Longhorn Storage Services,Independent,Longhorn Storage Services,Williamson,Green Acres,Georgetown,TX,78626,30.7380825,-97.6256825,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Collin,Prosper Commons Boulevard,,TX,,33.2207077,-96.7728595,,,,,,self-storage,C,0,No website found; Chain-managed
Walburg RV & Boat Storage,Independent,Walburg RV & Boat Storage,Williamson,FM 972,Walburg,TX,78673,30.7358367,-97.6008782,,,,,,self-storage,C,15,No website found
Essential Storage Vidor,Independent,Essential Storage Vidor,Orange,North Main Street,Vidor,TX,77662,30.1897461,-94.0223803,,,,,,self-storage,C,15,No website found
AAA Self-Storage,Independent,AAA Self-Storage,Hays,Ranch Road 12,,TX,78666,29.9004009,-97.9696488,,,,,yes,self-storage,C,15,No website found
Sunbelt Self Storage,Independent,Sunbelt Self Storage,Tarrant,North Beach Street,,TX,,32.8629556,-97.291699,,,,,,self-storage,C,15,No website found
BullsEye Storage,Independent,BullsEye Storage,Harris,,,TX,,29.6945921,-95.2953398,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Dallas,Lemmon Avenue,,TX,,32.8470259,-96.83501,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Bexar,West Loop 1604 North,San Antonio,TX,78254,29.5500881,-98.6723553,,,,,,self-storage,C,0,No website found; Chain-managed
U-Haul,Chain,U-Haul,,East Archer Street North,Tulsa,OK,74120,36.159222,-95.9868756,,,,,,self-storage,C,0,No website found; Chain-managed
Access Mini Storage,Chain,Access Mini Storage,Hidalgo,,,TX,,26.3059043,-98.1904653,,,,,,self-storage,C,0,No website found; Chain-managed
U Haul Moving and Self Storage of Bricktown,Independent,U Haul Moving and Self Storage of Bricktown,,,,TX,,35.462998,-97.5109068,,,,,,self-storage,C,15,No website found
Another Attic Self Storage,Independent,Another Attic Self Storage,Randall,Southwest 34th Avenue,Amarillo,TX,79121,35.1756078,-101.9234747,806-242-4587,,https://www.anotherattic.com/,,,self-storage,B,55,
I-40 Bell Self Storage,Independent,I-40 Bell Self Storage,Potter,Plains Boulevard,Amarillo,TX,79106,35.1917302,-101.9049954,806-351-0310,,,,,self-storage,C,40,
Amarillo All Storage,Independent,Amarillo All Storage,Potter,Hardy Street,Amarillo,TX,79106,35.1907329,-101.9162934,806-355-3055,,http://amarilloallstorage.com/,,,self-storage,B,55,
CSC Self Storage,Independent,CSC Self Storage,Potter,Wolflin Avenue,Amarillo,TX,79106,35.1909807,-101.9122932,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Bexar,De Zavala Road,San Antonio,TX,78249,29.5706828,-98.5753071,,,https://www.extraspace.com/,,,self-storage,C,0,Chain-managed
The Storage Center,Independent,The Storage Center,Travis,,,TX,,30.2171175,-97.7692043,,,,,,self-storage,C,15,No website found
Highway 46 Self-Storage,Independent,Highway 46 Self-Storage,Guadalupe,South State Highway 46,Seguin,TX,78155,29.5634406,-97.9903286,830-379-1222,,,,,self-storage,C,40,
89'er Mini-Storage,Independent,89'er Mini-Storage,,Ruhl Drive,Guthrie,OK,73044,35.8570669,-97.4277654,405-282-6884,,,,,self-storage,C,40,
Southside Mini Storage,Chain,Southside Mini Storage,,South Division Street,Guthrie,OK,73044,35.8527408,-97.4258172,,,,,,self-storage,C,0,No website found; Chain-managed
Affordable Self Storage,Independent,Affordable Self Storage,Johnson,,,TX,,32.3581648,-97.419906,,,,,,self-storage,C,15,No website found
Cottonwood Storage Units,Independent,Cottonwood Storage Units,,Alamotero Lane,,NM,88310,32.9189382,-105.9711143,,,,,,self-storage,C,15,No website found
Store Space,Independent,Store Space,Bexar,East Commerce Street,San Antonio,TX,78205,29.4216448,-98.4758451,210-361-0400,,https://www.storespace.com,,,self-storage,B,55,
Extra Space Storage,Chain,Extra Space Storage,,East 21st Street South,Tulsa,OK,74114,36.1327327,-95.949411,,,,,,self-storage,C,0,No website found; Chain-managed
American Way Self Storage,Independent,American Way Self Storage,,American Way,Alamogordo,NM,88310,32.9232688,-105.9408049,575-430-2816,,,,,self-storage,C,40,
Cadman Self Storage,Independent,Cadman Self Storage,Harris,Perry Road,Houston,TX,77070,29.9502032,-95.5635539,,,,,,self-storage,C,15,No website found
Blg Mini Storage,Chain,Blg Mini Storage,,Bella Vista Way,Bella Vista,AR,72714,36.4395665,-94.239202,,,,,,self-storage,C,0,No website found; Chain-managed
RV Storage,Independent,RV Storage,,,,TX,,36.4518489,-94.302286,,,,,,self-storage,C,15,No website found
iStorage,Chain,iStorage,Harris,,,TX,,29.6847139,-95.4535852,,,,,,self-storage,C,0,No website found; Chain-managed
StorageMart,Chain,StorageMart,Williamson,FM 1325,Austin,TX,78728,30.464385,-97.6928902,800-264-9485,,https://www.storage-mart.com,,,self-storage,C,5,Chain-managed
A-AAAKEY Mini Storage,Chain,A-AAAKEY Mini Storage,Bexar,Potranco Road,San Antonio,TX,78251,29.4473771,-98.6554005,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Travis,North Lamar Boulevard,Austin,TX,78753,30.4091949,-97.6789397,512-339-6300,,https://www.extraspace.com/storage/facilities/us/texas/austin/1000000368/,,,self-storage,C,5,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,,West San Mateo Road,Santa Fe,NM,87505,35.6610072,-105.964255,505-466-9400,,,,,self-storage,C,0,Chain-managed
Benco Mini Storage,Chain,Benco Mini Storage,Johnson,,,TX,,32.3521036,-97.4273719,,,,,,self-storage,C,0,No website found; Chain-managed
